date,settle,pre_cur_linear,pre_five_linear,pre_ten_linear,pre_cur_nlinear,pre_five_nl,pre_ten_nlinear
12/2/15,370.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/3/15,377,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/4/15,381.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/7/15,373,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/8/15,373.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/9/15,373.75,217.2633007,216.2548139,216.3790722,5.452966053,5.453131151,5.454574793
12/10/15,379.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/11/15,375.25,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
12/14/15,379,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
12/15/15,377.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/16/15,369.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
12/17/15,374.25,395.7554818,394.8699413,391.7694523,5.889650487,5.888672161,5.877856163
12/18/15,374.5,251.4827829,251.7061015,249.1770473,5.671202408,5.671513051,5.665361215
12/21/15,372,266.6578823,266.2248478,264.5997815,5.778627076,5.776429442,5.772653888
12/22/15,366.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/23/15,365.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/24/15,364.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/28/15,361,266.6578823,266.2248478,264.5997815,5.778627076,5.776429442,5.772653888
12/29/15,362.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/30/15,359,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
12/31/15,358.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/4/16,351.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
1/5/16,353,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/6/16,353.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
1/7/16,353,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/8/16,357,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
1/11/16,351.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/12/16,356.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/13/16,358,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/14/16,358,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/15/16,363.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/19/16,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/20/16,368.75,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
1/21/16,367,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
1/22/16,370.25,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
1/25/16,369.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/26/16,369.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/27/16,369.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/28/16,365.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
1/29/16,372,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/1/16,371.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/2/16,377.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/3/16,376,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/4/16,373.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/5/16,370.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/8/16,367,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
2/9/16,366,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/10/16,365.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/11/16,365,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/12/16,363.5,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
2/16/16,367.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/17/16,371.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/18/16,369.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/19/16,369.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
2/22/16,372.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/23/16,366.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
2/24/16,364.5,314.2517529,312.9754134,311.9398454,5.909821222,5.905917404,5.901613764
2/25/16,360.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
2/26/16,359.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/29/16,357,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/1/16,355.75,218.2168437,218.6260564,216.4120125,5.637393376,5.636889955,5.633629222
3/2/16,356.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/3/16,356.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
3/4/16,358.25,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
3/7/16,359,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
3/8/16,360.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/9/16,359.5,188.4236516,188.7266504,187.038748,5.672237942,5.672250743,5.671474211
3/10/16,362.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/11/16,365,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/14/16,368.75,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
3/15/16,368.5,202.0073955,203.0724928,199.9569674,5.538315387,5.540603023,5.533220581
3/16/16,368.25,202.0073955,203.0724928,199.9569674,5.538315387,5.540603023,5.533220581
3/17/16,368.5,251.4827829,251.7061015,249.1770473,5.671202408,5.671513051,5.665361215
3/18/16,367,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/21/16,369.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
3/22/16,370,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/23/16,368.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/24/16,370,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/28/16,370.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/29/16,373,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/30/16,367,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/31/16,351.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/1/16,354,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/4/16,357.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/5/16,360,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/6/16,360.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/7/16,364,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/8/16,365,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/11/16,359.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/12/16,365.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/13/16,377,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/14/16,378,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/15/16,382,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
4/18/16,385,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
4/19/16,389.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
4/20/16,399.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
4/21/16,389.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/22/16,375.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/25/16,381.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
4/26/16,387.25,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
4/27/16,384.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
4/28/16,391.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/29/16,391.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/2/16,391.75,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
5/3/16,379.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/4/16,376.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/5/16,373.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/6/16,377.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/9/16,369,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
5/10/16,381,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/11/16,377.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
5/12/16,389,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/13/16,390.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/16/16,394,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
5/17/16,397,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/18/16,399.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/19/16,390,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/20/16,394.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/23/16,397.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/24/16,397.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/25/16,404.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/26/16,408.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/27/16,412.75,168.9393891,170.1898221,167.3873358,5.486946169,5.488126206,5.485369807
5/31/16,404.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/1/16,413.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/2/16,415.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
6/3/16,419.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/6/16,429,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/7/16,430.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/8/16,434.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/9/16,430.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/10/16,427.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/13/16,435.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/14/16,441.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/15/16,434,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/16/16,430.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/17/16,442.75,188.4236516,188.7266504,187.038748,5.672237942,5.672250743,5.671474211
6/20/16,426.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
6/21/16,402.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
6/22/16,398.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/23/16,392.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/24/16,389,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/27/16,389.25,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
6/28/16,388.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/29/16,377.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/30/16,365.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/1/16,360,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/5/16,350.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/6/16,341.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/7/16,341.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/8/16,355,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/11/16,348.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/12/16,352.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/13/16,362,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/14/16,357.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/15/16,352.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
7/18/16,357,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
7/19/16,341.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/20/16,337.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
7/21/16,334.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/22/16,335,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/25/16,334.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/26/16,332.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/27/16,335.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/28/16,331.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/29/16,334.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/1/16,325.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
8/2/16,334,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/3/16,335,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/4/16,331,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/5/16,334.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/8/16,334.75,155.2138563,155.7040201,154.3310585,5.69682941,5.696001598,5.694838881
8/9/16,332.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
8/10/16,333,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/11/16,331.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/12/16,333,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
8/15/16,337,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
8/16/16,337.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
8/17/16,339.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/18/16,342,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
8/19/16,343.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
8/22/16,342.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
8/23/16,337.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/24/16,336.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/25/16,332,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/26/16,325,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/29/16,320.75,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
8/30/16,315.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/31/16,315.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/1/16,323.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/2/16,328.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/6/16,328.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/7/16,333.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/8/16,338.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
9/9/16,341,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/12/16,339.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/13/16,330,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/14/16,331.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/15/16,330,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
9/16/16,337,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/19/16,337.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/20/16,340.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/21/16,340,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
9/22/16,336.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/23/16,336.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/26/16,329,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
9/27/16,331.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/28/16,329.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/29/16,329.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/30/16,336.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/3/16,346,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/4/16,348.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/5/16,347.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/6/16,340.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
10/7/16,339.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/10/16,343.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/11/16,345.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/12/16,337,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/13/16,349.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/14/16,354.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/17/16,354,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
10/18/16,353.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/19/16,357.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/20/16,351,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/21/16,352.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
10/24/16,348.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
10/25/16,349.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/26/16,354,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/27/16,357.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/28/16,355,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/31/16,354.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/1/16,349,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/2/16,355.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/3/16,357,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/4/16,357.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/7/16,355.25,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
11/8/16,362.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/9/16,349.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/10/16,352,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/11/16,349,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/14/16,345.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/15/16,349.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/16/16,346.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/17/16,349.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/18/16,353.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
11/21/16,357.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/22/16,359,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/23/16,359.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/25/16,358.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/28/16,358.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
11/29/16,349,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/30/16,348.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/1/16,342.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/2/16,347.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/5/16,359.25,155.2138563,155.7040201,154.3310585,5.69682941,5.696001598,5.694838881
12/6/16,360.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
12/7/16,358,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/8/16,353.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/9/16,359.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/12/16,360.5,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
12/13/16,361,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/14/16,362,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/15/16,356.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/16/16,356.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/19/16,353.25,168.9393891,170.1898221,167.3873358,5.486946169,5.488126206,5.485369807
12/20/16,350.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/21/16,347.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/22/16,347.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/23/16,345.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/27/16,355,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
12/28/16,348.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/29/16,349.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/30/16,352,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/3/17,355.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/4/17,359.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/5/17,361.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/6/17,358,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/9/17,360,121.5477742,122.2248829,121.1671523,5.706137703,5.704429124,5.702852665
1/10/17,358.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/11/17,357.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/12/17,358.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
1/13/17,358.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
1/17/17,365.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/18/17,365,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/19/17,366.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/20/17,369.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/23/17,369.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
1/24/17,363.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
1/25/17,366.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/26/17,363.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/27/17,362.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/30/17,357.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
1/31/17,359.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/1/17,368.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/2/17,375,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/3/17,372.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/6/17,371.25,184.4948732,185.0897698,183.1910283,5.589938512,5.588586121,5.588279173
2/7/17,376,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/8/17,378.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/9/17,377.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/10/17,382,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/13/17,382.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/14/17,381.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/15/17,386,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/16/17,381,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/17/17,375.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/21/17,376.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
