2/27/2012,648.5,1
2/28/2012,657.25,0
2/29/2012,658.0,0
3/1/2012,654.0,0
3/2/2012,655.0,0
3/5/2012,660.75,0
3/6/2012,654.0,0
3/7/2012,638.75,1
3/8/2012,635.5,1
3/9/2012,645.0,1
3/12/2012,659.5,1
3/13/2012,662.0,1
3/14/2012,658.75,1
3/15/2012,669.0,0
3/16/2012,673.0,0
3/19/2012,663.5,0
3/20/2012,647.5,0
3/21/2012,642.0,0
3/22/2012,644.5,0
3/23/2012,646.5,0
3/26/2012,637.75,0
3/27/2012,630.75,1
3/28/2012,620.25,1
3/29/2012,604.0,1
3/30/2012,644.0,1
4/2/2012,655.0,0
4/3/2012,653.0,0
4/4/2012,650.75,0
4/5/2012,652.25,0
4/9/2012,641.25,0
4/10/2012,625.75,0
4/11/2012,627.0,0
4/12/2012,629.0,0
4/13/2012,620.75,0
4/16/2012,613.25,0
4/17/2012,607.25,0
4/18/2012,594.0,1
4/19/2012,612.0,0
4/20/2012,603.0,1
4/23/2012,612.5,0
4/24/2012,608.0,1
4/25/2012,601.0,1
4/26/2012,607.5,1
4/27/2012,625.5,0
4/30/2012,634.25,0
5/1/2012,629.0,0
5/2/2012,611.5,1
5/3/2012,614.5,1
5/4/2012,620.25,0
5/7/2012,620.0,0
5/8/2012,623.0,0
5/9/2012,607.25,0
5/10/2012,587.5,1
5/11/2012,581.0,1
5/14/2012,583.0,1
5/15/2012,597.25,1
5/16/2012,620.0,1
5/17/2012,625.0,0
5/18/2012,635.5,0
5/21/2012,633.0,0
5/22/2012,597.0,0
5/23/2012,603.5,0
5/24/2012,578.5,0
5/25/2012,578.5,0
5/29/2012,562.5,0
5/30/2012,559.5,0
5/31/2012,555.25,0
6/1/2012,551.5,0
6/4/2012,527.5,1
6/5/2012,516.0,1
6/6/2012,527.5,1
6/7/2012,543.0,0
6/8/2012,551.0,0
6/11/2012,540.5,0
6/12/2012,526.5,0
6/13/2012,515.0,1
6/14/2012,520.75,1
6/15/2012,509.5,1
6/18/2012,537.0,1
6/19/2012,567.5,0
6/20/2012,568.75,1
6/21/2012,550.25,1
6/22/2012,551.25,1
6/25/2012,591.25,1
6/26/2012,619.5,1
6/27/2012,627.5,1
6/28/2012,626.25,1
6/29/2012,628.5,1
7/2/2012,652.25,1
7/3/2012,674.0,1
7/5/2012,708.75,1
7/6/2012,695.25,1
7/9/2012,732.0,0
7/10/2012,718.5,1
7/11/2012,704.0,1
7/12/2012,731.25,1
7/13/2012,740.5,1
7/16/2012,776.75,1
7/17/2012,779.5,1
7/18/2012,795.0,1
7/19/2012,807.75,0
7/20/2012,824.5,0
7/23/2012,814.0,0
7/24/2012,790.0,1
7/25/2012,794.5,1
7/26/2012,781.25,1
7/27/2012,798.5,1
7/30/2012,820.0,0
7/31/2012,806.5,0
8/1/2012,800.5,1
8/2/2012,795.75,1
8/3/2012,807.5,1
8/6/2012,805.0,1
8/7/2012,800.5,1
